"AÉCIO NEVES";"BRANCO";"DILMA";"EDUARDO JORGE";"EYMAEL";"LEVY FIDELIX";"LUCIANA GENRO";"MARINA SILVA";"MAURO IASI";"NULO";"PASTOR EVERALDO";"RUI COSTA PIMENTA";"ZÉ MARIA";"DÍGITO"
"31.21836587129429";"29.682107175295187";"30.39233411679624";"29.621380846325167";"38.0125786163522";"31.25820363772736";"30.31135531135531";"29.464931308749097";"36.979041194892794";"30.305232558139537";"31.236203090507725";"55.24140930839496";"33.65767359575409";"1"
"17.606652205350688";"16.657584014532244";"18.604230699692643";"17.242019302152933";"21.40880503144654";"15.99474967185449";"18.498168498168496";"17.95010845986985";"20.66971814020718";"17.132994186046513";"17.660044150110377";"21.05263157894737";"19.747899159663866";"2"
"10.466377440347072";"12.733878292461398";"11.860423069969265";"12.453600593912398";"12.855345911949685";"12.732045752859554";"12.271062271062272";"12.689804772234273";"13.442543965309564";"11.755087209302326";"12.3252391464312";"9.569377990430622";"13.998230871295887";"3"
"8.821402747650037";"9.700272479564033";"9.401554872536613";"10.50482553823311";"8.779874213836479";"10.125632852053254";"9.615384615384615";"10.086767895878525";"9.323054685617924";"9.211482558139535";"8.848417954378219";"4.69769464984776";"10.084033613445378";"4"
"7.77295733911786";"8.083560399636694";"6.870367022238293";"7.461024498886414";"5.761006289308176";"7.969248078004875";"7.655677655677656";"8.04410701373825";"6.335822693326909";"8.13953488372093";"8.130978660779986";"2.8708133971291865";"6.700574966828837";"5"
"6.923355025307303";"7.06630336058129";"7.485084071596456";"6.867112100965108";"4.70440251572327";"6.431651978248641";"6.355311355311355";"7.122198120028923";"5.275837147675259";"6.90406976744186";"6.401766004415011";"2.479338842975207";"5.5285272003538255";"6"
"6.453362255965293";"5.940054495912807";"5.514373531007051";"5.753526354862657";"3.647798742138365";"5.869116819801238";"5.311355311355311";"5.6941431670282";"3.709949409780776";"5.723110465116279";"5.83149374540103";"1.6963897346672465";"4.489164086687307";"7"
"5.676066522053507";"5.576748410535877";"5.134695353462304";"5.215293244246474";"2.742138364779874";"5.269079317457341";"5.238095238095238";"4.898770788141721";"2.384967477716213";"5.650436046511628";"5.187637969094923";"1.3484123531970422";"3.118089340999558";"8"
"5.061460592913956";"4.559491371480473";"4.736937262701139";"4.881217520415738";"2.088050314465409";"4.350271891993249";"4.743589743589744";"4.0491684743311644";"1.8790652854733798";"5.178052325581396";"4.378219278881531";"1.0439321444106133";"2.6758071649712516";"9"
